0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1,0,0,0,0,0,1,0,0,8,11,0,0,2,1,0
1,0,0,0,0,0,1,0,0,8,11,0,0,2,0,0
1,0,0,0,0,0,1,0,0,8,11,0,0,2,0,0
1,0,0,0,0,0,1,0,0,8,11,0,0,2,0,0
1,0,0,0,0,0,1,0,0,8,11,0,0,2,1,0
6,0,0,0,0,3,3,3,0,8,11,0,0,2,2,0
1,0,0,0,0,0,1,0,0,8,11,0,0,2,1,0
1,0,0,0,0,0,1,0,0,8,11,0,0,2,0,0
1,0,0,0,0,0,1,0,0,8,11,0,0,2,0,0
4,0,0,1,0,0,1,3,0,8,11,0,0,2,2,0
2,0,0,0,0,0,1,1,0,8,11,0,0,2,0,0
2,0,0,0,2,0,0,2,1,4,9,0,0,2,0,0
1,0,0,0,1,0,0,1,0,4,9,0,0,2,0,0
2,0,0,0,0,0,2,0,0,4,9,0,0,2,2,0
2,0,1,0,0,0,1,1,0,4,9,0,0,2,2,0
1,0,0,0,0,0,1,0,0,4,9,0,0,2,1,0
1,0,0,0,0,0,0,1,0,4,9,0,0,2,0,0
2,0,0,0,0,0,2,0,0,4,9,0,0,2,1,0
2,0,1,0,0,0,1,1,0,4,9,0,0,2,1,0
1,0,0,0,0,0,1,0,0,4,9,0,0,2,0,0
1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0
2,0,0,1,0,0,1,1,0,0,3,0,0,0,0,0
1,0,0,0,0,0,1,0,0,14,38,0,0,12,0,1
7,1,0,2,0,0,1,6,1,14,38,0,0,12,1,1
2,0,0,0,0,0,1,1,0,14,38,1,0,12,0,1
2,0,0,0,0,0,1,1,0,14,38,1,1,12,0,1
1,0,0,0,0,0,1,0,0,14,38,0,0,12,0,1
1,0,0,0,0,0,1,0,0,14,38,0,0,12,0,1
1,0,0,1,0,0,0,1,0,14,38,1,0,12,0,1
1,0,0,0,0,0,1,0,0,14,38,1,0,12,0,1
2,1,1,0,0,0,1,1,0,14,38,1,0,12,1,1
1,0,0,1,0,0,0,1,0,14,38,1,0,12,0,1
2,0,0,1,0,0,1,1,0,14,38,1,0,12,1,1
1,0,0,0,0,0,1,0,0,14,38,1,0,12,0,1
1,0,0,1,0,0,0,1,0,14,38,1,0,12,0,1
1,0,0,0,0,0,1,0,0,14,38,0,0,12,0,1
4,1,0,2,0,0,1,3,0,14,38,0,0,12,1,1
2,0,0,0,0,0,2,0,0,14,38,0,0,12,0,1
1,0,0,0,0,0,0,1,1,14,38,0,0,12,0,1
3,0,0,0,0,0,1,2,0,14,38,0,1,12,0,1
4,0,1,0,0,0,1,3,0,14,38,0,0,12,0,1
3,0,0,0,0,0,1,2,0,14,38,0,1,12,0,1
0,0,0,0,0,0,0,0,0,14,38,1,0,12,0,1
0,0,0,0,0,0,0,0,0,14,38,0,0,12,0,1
2,0,0,0,0,0,1,1,0,14,38,0,0,12,0,1
2,0,0,0,0,0,1,1,0,14,38,0,0,12,0,1
1,0,0,0,0,0,0,1,0,14,38,0,0,12,0,1
2,0,0,0,0,0,1,1,0,14,38,0,0,12,0,1
1,0,0,0,0,0,1,0,0,14,38,0,0,12,0,1
2,0,0,0,0,0,1,1,0,14,38,0,0,12,0,1
1,0,0,0,0,0,0,1,0,14,38,0,0,12,0,1
1,0,0,0,0,0,0,1,0,14,38,0,0,12,0,1
1,0,0,0,0,0,1,0,0,14,38,0,0,12,0,1
1,0,0,0,0,0,1,0,0,14,38,0,0,12,0,1
1,0,0,0,0,0,1,0,0,14,38,0,0,12,0,1
1,0,0,0,0,0,0,1,0,14,38,0,0,12,0,1
1,0,0,0,0,0,0,1,0,14,38,0,0,12,0,1
1,0,0,0,0,0,1,0,0,14,38,0,0,12,0,1
7,1,0,2,0,0,1,6,1,5,6,0,0,0,2,1
2,0,0,2,0,0,2,0,0,5,6,1,0,0,0,1
2,0,0,2,0,0,2,0,0,5,6,1,0,0,0,1
2,0,0,2,0,0,2,0,0,5,6,1,0,0,0,1
2,0,0,0,0,0,1,1,0,5,6,0,0,0,0,1
1,0,0,0,0,0,0,1,1,5,6,0,0,0,0,1
7,1,0,2,0,0,1,6,1,3,14,0,0,2,2,1
1,0,0,0,0,0,0,1,0,3,14,1,0,2,0,1
2,0,0,0,0,0,1,1,0,3,14,0,1,2,0,1
2,0,0,0,0,0,1,1,0,3,14,0,1,2,0,1
1,0,0,0,0,0,1,0,0,3,14,0,0,2,0,1
1,0,0,0,0,0,0,1,0,3,14,0,1,2,0,1
2,0,0,0,0,0,1,1,0,3,14,0,1,2,0,1
2,0,0,0,0,0,1,1,0,3,14,0,1,2,0,1
1,0,0,0,0,0,1,0,0,3,14,0,0,2,0,1
1,0,0,0,0,0,0,1,0,3,14,0,1,2,0,1
1,0,0,0,0,0,0,1,0,3,14,0,0,2,0,1
2,0,0,0,0,0,1,1,0,3,14,0,0,2,0,1
1,0,0,0,0,0,0,1,1,3,14,0,0,2,0,1
7,1,0,2,0,0,1,6,1,5,21,0,0,4,2,1
1,0,0,0,0,0,0,1,0,5,21,1,0,4,0,1
1,0,0,0,0,0,0,1,0,5,21,0,0,4,0,1
2,0,0,0,0,0,1,1,0,5,21,0,0,4,0,1
1,0,0,0,0,0,0,1,1,5,21,0,0,4,0,1
2,0,0,0,0,0,1,1,0,5,21,1,0,4,0,1
1,0,0,1,0,0,0,1,0,5,21,1,0,4,0,1
1,0,0,1,0,0,0,1,0,5,21,1,0,4,0,1
7,0,0,3,0,0,2,5,2,5,21,0,0,4,0,1
7,0,0,3,0,0,2,5,2,5,21,0,0,4,0,1
4,0,0,2,0,0,0,4,1,5,21,0,0,4,0,1
4,0,0,2,0,0,0,4,1,5,21,0,0,4,0,1
0,0,0,0,0,0,0,0,0,5,21,1,0,4,0,1
2,0,0,0,0,0,1,1,0,5,21,0,1,4,0,1
2,0,0,0,0,0,1,1,0,5,21,0,1,4,0,1
1,0,0,0,0,0,1,0,0,5,21,0,0,4,0,1
1,0,0,0,0,0,0,1,0,5,21,0,1,4,0,1
2,0,0,0,0,0,1,1,0,5,21,0,1,4,0,1
2,0,0,0,0,0,1,1,0,5,21,0,1,4,0,1
1,0,0,0,0,0,1,0,0,5,21,0,0,4,0,1
1,0,0,0,0,0,0,1,0,5,21,0,1,4,0,1
7,1,0,2,0,0,1,6,1,3,4,0,0,0,2,1
1,0,0,0,0,0,1,0,0,3,4,1,0,0,0,1
2,0,0,0,0,0,1,1,0,3,4,0,0,0,0,1
1,0,0,0,0,0,0,1,1,3,4,0,0,0,0,1
7,1,0,2,0,0,1,6,1,3,14,0,0,2,2,1
1,0,0,0,0,0,1,0,0,3,14,1,0,2,0,1
1,0,0,0,0,0,0,1,0,3,14,0,0,2,0,1
2,0,0,0,0,0,1,1,0,3,14,0,0,2,0,1
1,0,0,0,0,0,0,1,1,3,14,0,0,2,0,1
2,0,0,0,0,0,1,1,0,3,14,0,1,2,0,1
2,0,0,0,0,0,1,1,0,3,14,0,1,2,0,1
1,0,0,0,0,0,1,0,0,3,14,0,0,2,0,1
1,0,0,0,0,0,0,1,0,3,14,0,1,2,0,1
2,0,0,0,0,0,1,1,0,3,14,0,1,2,0,1
2,0,0,0,0,0,1,1,0,3,14,0,1,2,0,1
1,0,0,0,0,0,1,0,0,3,14,0,0,2,0,1
1,0,0,0,0,0,0,1,0,3,14,0,1,2,0,1
7,1,0,2,0,0,1,6,1,3,14,0,0,2,2,1
1,0,0,0,0,0,1,0,0,3,14,1,0,2,0,1
1,0,0,0,0,0,0,1,0,3,14,0,0,2,0,1
2,0,0,0,0,0,1,1,0,3,14,0,0,2,0,1
1,0,0,0,0,0,0,1,1,3,14,0,0,2,0,1
2,0,0,0,0,0,1,1,0,3,14,0,1,2,0,1
2,0,0,0,0,0,1,1,0,3,14,0,1,2,0,1
1,0,0,0,0,0,1,0,0,3,14,0,0,2,0,1
1,0,0,0,0,0,0,1,0,3,14,0,1,2,0,1
2,0,0,0,0,0,1,1,0,3,14,0,1,2,0,1
2,0,0,0,0,0,1,1,0,3,14,0,1,2,0,1
1,0,0,0,0,0,1,0,0,3,14,0,0,2,0,1
1,0,0,0,0,0,0,1,0,3,14,0,1,2,0,1
2,0,0,0,0,0,1,1,0,0,3,1,0,0,0,0
3,0,0,0,0,0,1,2,1,0,3,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0
3,0,0,0,0,0,1,2,0,3,11,1,0,0,0,0
1,0,0,0,0,0,1,0,0,3,11,1,0,0,0,0
3,0,0,0,0,0,1,2,0,3,11,1,0,0,1,0
3,0,0,0,0,0,2,1,0,3,11,1,0,0,0,0
3,0,0,0,0,0,2,1,0,3,11,1,0,0,0,0
3,0,0,0,0,0,2,1,0,3,11,1,0,0,0,0
1,0,0,0,0,0,0,1,0,3,11,0,0,0,0,0
2,0,0,0,0,0,1,1,0,3,11,0,0,0,0,0
1,0,0,0,0,0,0,1,1,3,11,0,0,0,0,0
1,0,0,0,0,0,1,0,0,9,8,0,0,0,0,0
4,0,1,0,0,0,4,0,0,9,8,1,0,0,2,0
2,0,0,0,0,0,2,0,0,9,8,0,0,0,0,0
2,0,1,0,0,0,2,0,0,9,8,0,0,0,2,0
2,0,0,0,0,0,2,0,0,9,8,0,0,0,0,0
3,0,3,0,0,0,1,2,0,9,8,0,0,0,2,0
3,0,4,0,0,0,1,2,0,9,8,0,0,0,2,0
1,0,0,0,0,0,0,1,0,9,27,0,0,5,0,0
1,0,0,0,0,0,0,1,0,9,27,0,0,5,0,0
1,0,0,0,0,0,1,0,0,9,27,1,0,5,0,0
1,0,0,0,0,0,1,0,0,9,27,1,0,5,0,0
7,0,0,3,0,0,1,6,2,9,27,0,0,5,1,0
7,0,0,3,0,0,1,6,2,9,27,0,0,5,1,0
1,0,0,0,0,0,1,0,0,9,27,1,0,5,0,0
1,0,0,0,0,0,1,0,0,9,27,1,0,5,0,0
7,0,0,2,0,0,0,7,2,9,27,0,0,5,0,0
7,0,0,2,0,0,0,7,2,9,27,0,0,5,0,0
1,0,0,0,0,0,0,1,1,9,27,0,0,5,0,0
1,0,0,1,0,0,1,0,0,9,27,0,0,5,0,0
1,0,0,0,0,0,1,0,0,9,27,0,0,5,0,0
2,0,0,1,0,0,2,0,0,9,27,0,0,5,0,0
6,0,0,3,0,0,1,5,1,9,27,0,0,5,0,0
1,0,0,0,0,0,0,1,1,9,27,0,0,5,0,0
2,1,0,0,0,0,1,1,0,9,27,0,1,5,0,0
2,1,0,0,0,0,1,1,0,9,27,0,1,5,0,0
1,0,0,0,0,0,1,0,0,9,27,0,0,5,0,0
1,1,0,0,0,0,0,1,0,9,27,0,1,5,0,0
1,0,0,1,0,0,1,0,0,9,27,0,0,5,0,0
1,0,0,0,0,0,0,1,0,9,27,0,0,5,0,0
2,0,0,1,0,0,1,1,0,9,27,0,0,5,0,0
6,0,0,3,0,0,1,5,1,9,27,0,0,5,0,0
1,0,0,0,0,0,0,1,1,9,27,0,0,5,0,0
2,0,0,0,0,0,1,1,0,9,27,0,0,5,0,0
1,0,0,0,0,0,0,1,1,9,27,0,0,5,0,0
2,0,0,0,0,0,2,0,0,5,2,0,0,0,2,0
3,0,0,0,0,0,2,1,0,5,2,1,0,0,2,0
2,0,0,0,0,0,1,1,0,11,18,0,0,4,1,0
2,0,0,4,0,0,2,0,0,11,18,1,0,4,0,0
1,0,0,0,0,0,1,0,0,11,18,1,0,4,0,0
2,0,0,0,0,0,1,1,0,11,18,1,0,4,0,0
1,0,0,0,0,0,1,0,0,11,18,1,0,4,0,0
1,0,0,0,0,0,0,1,1,11,18,0,0,4,0,0
1,0,0,1,0,0,0,1,0,11,18,1,0,4,0,0
1,0,0,1,0,0,0,1,0,11,18,1,0,4,0,0
6,0,0,2,0,0,3,3,1,11,18,0,0,4,1,0
1,0,0,1,0,0,0,1,0,11,18,1,0,4,0,0
7,0,0,2,0,0,4,3,1,11,18,0,0,4,1,0
3,0,1,0,0,0,1,2,1,11,18,0,0,4,0,0
1,0,0,1,0,0,0,1,0,11,18,1,0,4,0,0
3,0,0,2,0,0,2,1,0,11,18,0,0,4,1,0
4,0,0,2,0,0,3,1,0,11,18,0,0,4,1,0
6,0,0,0,0,0,1,5,0,11,18,0,0,4,1,0
3,0,0,2,0,0,1,2,0,11,18,0,0,4,1,0
2,0,0,0,0,0,1,1,0,11,18,0,0,4,1,0
1,0,0,0,0,0,1,0,0,19,44,0,0,14,0,0
2,0,0,0,0,0,1,1,0,19,44,0,0,14,1,0
6,1,0,3,0,0,2,4,1,19,44,1,2,14,1,0
1,0,0,0,0,0,0,1,0,19,44,0,0,14,0,0
3,1,0,0,0,0,2,1,0,19,44,1,2,14,1,0
1,0,0,0,0,0,0,1,0,19,44,0,0,14,0,0
6,0,0,3,0,0,1,5,1,19,44,0,2,14,0,0
1,0,0,0,0,0,0,1,1,19,44,0,0,14,0,0
2,0,0,0,0,0,1,1,0,19,44,0,0,14,0,0
6,1,0,3,0,0,2,4,1,19,44,1,2,14,1,0
1,0,0,0,0,0,0,1,1,19,44,0,0,14,0,0
4,1,0,2,0,0,2,2,0,19,44,1,2,14,1,0
1,0,0,0,0,0,1,0,0,19,44,0,0,14,0,0
2,0,0,0,0,0,1,1,0,19,44,0,0,14,1,0
1,0,0,0,0,0,0,1,0,19,44,0,0,14,0,0
1,0,0,0,0,0,1,0,0,19,44,1,0,14,1,0
2,0,0,0,0,0,1,1,0,19,44,0,0,14,0,0
6,0,0,3,0,0,1,5,1,19,44,0,2,14,0,0
1,0,0,0,0,0,0,1,1,19,44,0,0,14,0,0
1,0,0,0,0,0,1,0,0,19,44,0,0,14,0,0
1,0,0,0,0,0,1,0,0,19,44,0,0,14,0,0
2,0,0,0,0,0,1,1,0,19,44,0,1,14,0,0
2,0,0,0,0,0,1,1,0,19,44,0,1,14,0,0
1,0,0,0,0,0,1,0,0,19,44,0,0,14,0,0
1,0,0,0,0,0,0,1,0,19,44,0,1,14,0,0
0,0,0,0,0,0,0,0,0,19,44,0,0,14,0,0
1,0,0,0,0,0,1,0,0,19,44,0,0,14,0,0
2,0,0,0,0,0,1,1,0,19,44,0,0,14,1,0
4,0,0,1,0,1,1,3,0,19,44,0,0,14,0,0
1,0,0,0,0,0,1,0,0,19,44,1,0,14,1,0
3,1,0,0,0,0,2,1,0,19,44,1,0,14,0,0
1,0,0,0,0,0,1,0,0,19,44,0,0,14,0,0
2,0,0,0,0,0,1,1,0,19,44,0,0,14,1,0
1,0,0,0,0,0,1,0,0,19,44,1,0,14,1,0
3,0,1,0,0,0,1,2,1,19,44,0,0,14,0,0
1,0,0,0,0,0,1,0,0,19,44,0,0,14,0,0
2,0,0,0,0,0,1,1,0,19,44,0,0,14,1,0
1,0,0,0,0,0,1,0,0,19,44,1,0,14,1,0
3,1,0,0,0,0,2,1,0,19,44,0,0,14,2,0
1,1,0,0,0,0,0,1,0,19,44,0,0,14,1,0
1,1,0,0,0,0,0,1,0,19,44,0,0,14,1,0
1,0,0,0,0,0,1,0,0,19,44,0,0,14,1,0
2,1,0,1,0,0,0,2,0,19,44,0,0,14,1,0
1,0,0,0,0,0,1,0,0,19,44,1,0,14,1,0
3,0,6,0,0,0,2,1,0,4,3,0,0,0,3,0
4,0,0,1,0,1,1,3,0,4,3,0,0,0,0,0
3,0,0,0,0,0,3,0,0,4,3,1,0,0,3,0
1,0,0,0,0,0,1,0,0,3,2,0,0,0,1,0
4,0,0,0,0,0,3,1,0,3,2,1,0,0,4,0
1,0,0,0,0,0,1,0,0,9,13,0,0,1,0,1
3,0,0,0,0,0,1,2,0,9,13,1,0,1,1,1
1,0,0,0,0,0,1,0,0,9,13,0,0,1,0,1
3,0,0,0,0,0,1,2,0,9,13,1,0,1,1,1
3,1,2,0,0,0,2,1,0,9,13,0,0,1,1,1
2,1,2,0,0,0,1,1,0,9,13,1,0,1,0,1
3,1,2,0,0,0,1,2,0,9,13,0,0,1,0,1
2,1,2,0,0,0,1,1,0,9,13,1,0,1,0,1
3,1,2,0,0,0,1,2,0,9,13,0,0,1,0,1
3,0,0,0,0,0,2,1,0,9,13,0,0,1,0,1
1,0,0,0,0,0,1,0,0,9,13,0,0,1,0,1
3,0,0,0,0,0,0,3,1,9,13,0,0,1,0,1
3,0,0,0,0,0,1,2,0,9,13,0,0,1,0,1
4,0,1,0,0,0,1,3,1,0,7,0,0,0,0,0
4,0,1,0,0,0,1,3,1,0,7,0,0,0,0,0
4,0,1,0,0,0,1,3,1,0,7,0,0,0,0,0
4,0,1,0,0,0,2,2,1,0,7,0,0,0,0,0
4,0,1,0,0,0,2,2,1,0,7,0,0,0,0,0
4,0,1,0,0,0,2,2,1,0,7,0,0,0,0,0
4,0,1,0,0,0,1,3,1,0,7,0,0,0,0,0
7,1,0,2,0,0,1,6,1,3,15,0,0,2,2,1
1,0,0,0,0,0,1,0,0,3,15,1,0,2,0,1
1,0,0,0,0,0,0,1,0,3,15,0,0,2,0,1
2,0,0,0,0,0,1,1,0,3,15,0,0,2,0,1
1,0,0,0,0,0,0,1,1,3,15,0,0,2,0,1
2,0,0,0,0,0,1,1,0,3,15,0,0,2,0,1
2,0,0,0,0,0,1,1,0,3,15,0,1,2,0,1
2,0,0,0,0,0,1,1,0,3,15,0,1,2,0,1
1,0,0,0,0,0,1,0,0,3,15,0,0,2,0,1
1,0,0,0,0,0,0,1,0,3,15,0,1,2,0,1
2,0,0,0,0,0,1,1,0,3,15,0,1,2,0,1
2,0,0,0,0,0,1,1,0,3,15,0,1,2,0,1
1,0,0,0,0,0,1,0,0,3,15,0,0,2,0,1
1,0,0,0,0,0,0,1,0,3,15,0,1,2,0,1
1,0,0,0,0,0,1,0,0,7,9,0,0,2,0,1
3,0,0,1,0,0,2,1,0,7,9,0,1,2,0,1
3,1,0,0,0,0,2,1,0,7,9,1,1,2,1,1
1,0,0,0,0,0,1,0,0,7,9,0,0,2,0,1
3,0,0,0,0,0,2,1,0,7,9,0,0,2,0,1
2,0,0,1,0,0,0,2,0,7,9,0,1,2,0,1
2,0,0,1,0,0,0,2,0,7,9,0,1,2,0,1
1,0,0,1,0,0,0,1,0,7,9,0,0,2,0,1
1,0,0,0,0,0,0,1,0,7,9,0,1,2,0,1
1,0,0,0,0,0,1,0,0,16,37,0,0,12,0,1
1,0,0,0,0,0,1,0,0,16,37,0,0,12,0,1
3,0,0,2,0,0,0,3,0,16,37,1,0,12,0,1
3,0,0,1,0,0,1,2,0,16,37,0,0,12,0,1
1,0,0,0,0,0,1,0,0,16,37,0,0,12,0,1
1,0,0,0,0,0,1,0,0,16,37,0,0,12,0,1
4,0,0,0,0,0,4,0,0,16,37,1,1,12,0,1
1,0,0,0,0,0,1,0,0,16,37,0,1,12,0,1
2,0,0,0,0,0,1,1,0,16,37,0,1,12,1,1
2,0,0,0,0,0,1,1,0,16,37,0,0,12,0,1
1,0,0,0,0,0,1,0,0,16,37,0,0,12,0,1
4,0,0,0,0,0,4,0,0,16,37,1,1,12,0,1
1,0,0,0,0,0,1,0,0,16,37,0,1,12,0,1
2,0,0,0,0,0,1,1,0,16,37,0,1,12,1,1
1,0,0,0,0,0,1,0,0,16,37,0,0,12,0,1
2,0,0,0,0,0,1,1,0,16,37,0,0,12,1,1
2,0,0,0,0,0,2,0,0,16,37,0,0,12,0,1
4,0,0,1,0,1,1,3,0,16,37,0,0,12,0,1
0,0,0,0,0,0,0,0,0,16,37,0,0,12,0,1
2,0,0,0,0,0,1,1,0,16,37,0,2,12,0,1
2,0,0,0,0,0,1,1,0,16,37,0,2,12,0,1
1,0,0,0,0,0,1,0,0,16,37,0,1,12,0,1
1,0,0,0,0,0,0,1,0,16,37,0,1,12,0,1
3,0,0,1,0,0,1,2,0,16,37,1,0,12,0,1
3,0,0,0,0,0,2,1,0,16,37,0,0,12,0,1
1,0,0,0,0,0,1,0,0,16,37,0,0,12,0,1
1,0,0,0,0,0,1,0,0,16,37,0,0,12,0,1
1,0,0,0,0,0,1,0,0,16,37,0,0,12,0,1
1,0,0,0,0,0,1,0,0,16,37,0,0,12,0,1
1,0,0,0,0,0,1,0,0,16,37,0,0,12,0,1
2,0,0,0,0,0,1,1,0,16,37,0,0,12,0,1
1,0,0,0,0,0,0,1,0,16,37,0,0,12,0,1
1,0,0,0,0,0,0,1,0,16,37,0,0,12,0,1
1,0,0,0,0,0,0,1,0,16,37,0,0,12,0,1
1,0,0,0,0,0,0,1,1,16,37,0,0,12,0,1
3,0,0,0,0,0,1,2,0,1,1,0,0,0,1,1
3,0,0,1,0,0,1,2,1,3,2,0,0,0,1,1
3,0,0,4,0,0,2,1,0,1,1,0,0,0,1,1
4,0,0,2,0,0,0,4,1,0,1,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
3,0,0,1,0,0,1,2,1,4,2,0,0,0,1,1
3,0,0,1,0,0,1,2,1,4,2,0,0,0,1,1
2,0,0,1,0,0,0,2,0,1,1,0,0,0,1,0
1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
3,0,0,0,0,0,2,1,0,5,2,0,0,1,2,0
2,0,0,0,0,0,1,1,0,5,2,0,0,1,1,0
5,0,0,0,2,2,2,3,0,8,3,0,0,0,2,0
9,0,0,3,0,0,4,5,0,8,3,0,0,0,2,0
1,0,0,0,0,0,1,0,0,8,3,0,0,0,0,0
3,0,0,0,0,0,1,2,1,11,4,0,0,0,1,1
1,0,0,0,0,0,1,0,0,11,4,0,0,0,0,1
1,0,0,0,0,0,1,0,0,11,4,0,0,0,1,1
1,0,0,0,0,0,1,0,0,11,4,0,0,0,1,1
3,0,0,1,0,0,1,2,0,12,9,1,1,3,1,0
3,0,0,0,0,0,2,1,0,12,9,0,0,3,2,0
5,0,0,1,0,0,1,4,0,12,9,0,0,3,2,0
3,0,0,0,0,0,2,1,0,12,9,1,0,3,2,0
3,0,0,1,0,0,1,2,0,12,9,1,1,3,1,0
0,0,0,0,0,0,0,0,0,12,9,0,0,3,0,0
3,0,0,0,0,0,1,2,0,12,9,0,0,3,1,0
3,0,0,0,0,0,1,2,0,12,9,0,0,3,2,0
3,0,0,0,0,0,2,1,0,12,9,0,0,3,2,0
1,0,0,0,0,0,1,0,0,11,17,0,1,4,0,0
1,0,1,0,0,0,1,0,0,11,17,0,0,4,0,0
3,0,2,1,0,0,2,1,0,11,17,0,0,4,0,0
3,1,0,1,0,0,0,3,1,11,17,0,0,4,0,0
3,0,0,1,0,0,0,3,0,11,17,0,0,4,0,0
0,0,0,0,0,0,0,0,0,11,17,0,0,4,0,0
4,0,0,1,0,1,1,3,0,11,17,0,0,4,2,0
4,0,0,2,0,1,0,4,0,11,17,0,0,4,1,0
1,0,0,0,0,0,1,0,0,11,17,0,0,4,1,0
4,0,0,1,0,1,0,4,0,11,17,0,0,4,1,0
1,0,0,0,0,0,1,0,0,11,17,0,0,4,1,0
4,0,0,0,0,1,1,3,0,11,17,0,0,4,2,0
4,0,0,2,0,1,0,4,0,11,17,0,0,4,1,0
4,0,0,1,0,0,1,3,0,11,17,0,1,4,1,0
1,0,0,0,0,0,1,0,0,11,17,0,1,4,1,0
3,0,0,0,0,0,1,2,0,11,17,0,0,4,0,0
3,0,0,0,0,0,0,3,1,11,17,0,0,4,0,0
1,0,0,0,0,0,1,0,0,32,30,1,0,5,0,0
1,0,0,0,0,0,1,0,0,32,30,0,1,5,1,0
3,0,0,0,0,0,2,1,0,32,30,1,0,5,0,0
2,0,0,1,0,0,0,2,0,32,30,0,0,5,0,0
7,0,0,1,0,0,6,1,0,32,30,1,1,5,4,0
1,0,0,1,0,0,0,1,0,32,30,0,0,5,1,0
1,0,0,0,0,0,1,0,0,32,30,0,0,5,0,0
0,0,0,0,0,0,0,0,0,32,30,0,0,5,0,0
1,0,0,1,0,0,0,1,0,32,30,0,0,5,1,0
6,0,0,2,0,3,2,4,0,32,30,0,0,5,3,0
3,0,0,0,0,0,2,1,0,32,30,0,1,5,1,0
4,0,0,1,0,1,1,3,0,32,30,0,0,5,1,0
3,0,1,0,0,0,1,2,0,32,30,0,0,5,2,0
1,0,0,0,0,0,0,1,1,32,30,0,0,5,0,0
1,0,0,0,0,0,1,0,0,32,30,0,0,5,1,0
3,0,2,0,0,0,0,3,1,32,30,0,0,5,1,0
4,0,0,1,0,1,1,3,0,32,30,0,0,5,1,0
2,0,1,0,0,0,1,1,0,32,30,0,0,5,2,0
1,0,0,0,0,0,0,1,1,32,30,0,0,5,0,0
1,0,0,0,0,0,1,0,0,32,30,0,0,5,1,0
1,0,0,0,0,0,1,0,0,32,30,0,0,5,1,0
1,0,0,0,0,0,1,0,0,32,30,0,0,5,1,0
2,0,0,0,0,0,1,1,0,32,30,0,1,5,0,0
2,0,0,0,0,0,1,1,0,32,30,0,1,5,1,0
1,0,0,0,0,0,1,0,0,32,30,0,0,5,1,0
1,0,0,0,0,0,0,1,0,32,30,0,1,5,0,0
3,0,1,0,0,0,2,1,0,32,30,0,1,5,1,0
3,0,0,0,0,0,1,2,1,32,30,0,0,5,1,0
2,0,0,1,0,0,0,2,0,32,30,0,0,5,0,0
4,0,0,0,0,0,3,1,0,32,30,1,0,5,3,0
6,0,0,1,0,0,5,1,0,7,3,1,0,1,4,0
3,0,0,0,0,0,0,3,1,7,3,0,0,1,0,0
3,0,0,1,0,0,1,2,0,7,3,0,0,1,1,0
1,0,0,0,0,0,1,0,0,2,2,0,0,1,1,0
1,0,0,1,0,0,0,1,0,2,2,0,0,1,0,0
6,1,4,1,0,3,1,5,0,1,1,0,0,0,2,0
6,0,0,1,0,0,5,1,0,7,3,1,0,1,4,0
3,0,0,0,0,0,0,3,1,7,3,0,0,1,0,0
3,0,0,1,0,0,1,2,0,7,3,0,0,1,1,0
3,0,0,0,0,0,3,0,0,4,3,0,1,1,2,0
1,0,0,0,0,0,1,0,0,4,3,0,0,1,0,0
1,0,0,0,0,0,1,0,0,4,3,0,0,1,1,0
1,0,0,0,0,0,1,0,0,18,10,1,0,2,0,0
3,0,0,1,0,0,1,2,0,18,10,1,0,2,1,0
1,0,0,0,0,0,1,0,0,18,10,0,1,2,1,0
0,0,0,0,0,0,0,0,0,18,10,0,0,2,0,0
5,0,0,1,0,0,1,4,1,18,10,0,1,2,1,0
3,0,0,0,0,0,2,1,0,18,10,0,1,2,1,0
1,0,0,0,0,0,1,0,0,18,10,0,0,2,1,0
1,0,0,0,0,0,1,0,0,18,10,0,0,2,1,0
3,0,1,0,0,0,2,1,0,18,10,0,0,2,1,0
4,0,0,0,0,0,3,1,0,18,10,1,0,2,3,0
1,0,1,0,0,0,1,0,0,14,13,0,0,1,1,0
2,0,1,1,0,0,1,1,0,14,13,0,0,1,2,0
1,1,1,0,0,0,0,1,0,14,13,0,0,1,1,0
1,1,0,0,0,0,0,1,0,14,13,0,0,1,1,0
3,0,1,1,0,0,2,1,0,14,13,0,0,1,3,0
5,0,1,1,0,3,2,3,0,14,13,0,0,1,1,0
1,0,0,0,0,0,1,0,0,14,13,0,0,1,1,0
4,0,2,2,0,0,1,3,1,14,13,0,0,1,2,0
5,0,1,1,0,3,2,3,0,14,13,0,0,1,1,0
1,0,0,0,0,0,1,0,0,14,13,0,0,1,1,0
1,0,1,1,0,0,1,0,0,14,13,0,0,1,1,0
1,0,0,0,0,0,1,0,0,14,13,0,0,1,1,0
3,0,0,1,0,0,2,1,0,14,13,0,0,1,3,0
1,0,0,0,0,0,1,0,0,4,6,0,0,1,0,0
1,0,0,0,0,0,1,0,0,4,6,0,0,1,0,0
3,0,0,0,0,0,1,2,1,4,6,0,0,1,0,0
